Gene ID,Adrenal Gland,Cerebral Cortex,Colon,Esophagus,Gallbladder,Heart,Kidney,Liver,Lung,Ovary,Pancreas,Placenta,Prostate,Rectum,Testis,Urinary Bladder
ENSG00000224409,2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ENSG00000224411,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0
ENSG00000224412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224413,0,0,0.1,0.1,0.1,0,0,0,0.1,4,0,4,0.7,0,6,0
ENSG00000224415,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0
ENSG00000224417,0,0,0.5,0,2,0,6,1,0,0,0.1,0.1,0.1,0.9,0.1,0
ENSG00000224418,1,0,0.8,0.5,0.4,0.4,0.6,0.3,0.4,1,0.2,1,3,1,2,0.8
ENSG00000224420,0.8,2,0.3,0.4,2,0.3,0.4,0.1,3,1,0.1,3,2,0.6,2,0.8
ENSG00000224421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224424,2,3,0.6,0.8,2,0.7,0.6,0.2,0.7,2,0.3,0.8,2,1,15,2
ENSG00000224425,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0
ENSG00000224426,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.6,0
ENSG00000224429,0.8,3,0.9,2,1,0.3,0.6,0.2,1,4,0.1,3,2,2,6,2
ENSG00000224430,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0
ENSG00000224431,0.2,0.1,0.3,0.5,0.7,0.1,0.2,0,0.2,0.3,0.3,0.5,0.6,0.6,0.7,0.1
ENSG00000224435,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0
ENSG00000224438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224441,0.8,3,0,0.5,0,0,0.3,0,0,0.3,0.1,0.6,0.4,0.3,0.4,0.3
ENSG00000224442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224445,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1,0
ENSG00000224448,0,0,0.2,0,0,0,0.2,0,0,0.7,0,0.1,0,0.4,0.2,0
ENSG00000224451,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.2,0
ENSG00000224452,0.5,1,1,2,3,1,0.7,0.3,1,3,0.1,0.9,1,2,3,1
ENSG00000224458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000224459,0,0,0,0,0,0,0.2,0,0,0,0,0.4,0,0,0,0
ENSG00000224460,0.5,2,0.5,0.8,2,0,0.3,0,0.1,2,1,1,0.4,0.3,0.2,0.7
ENSG00000224462,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,3,0
ENSG00000224463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ENSG00000224466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ENSG00000224468,3,1,3,7,16,1,0,1,7,8,1,10,6,4,3,4
ENSG00000224469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224470,22,30,24,27,33,11,40,7,44,43,6,34,24,25,47,29
ENSG00000224473,0,0,0,0,0,0,0,0,0,0.6,0.1,0,0,0,0,0
ENSG00000224475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224477,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
ENSG00000224478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
ENSG00000224479,0,1,0.1,0.1,0.2,0.1,0.2,0,0.6,0.7,0,0,0.2,0.3,0.1,0.2
ENSG00000224481,0,1,0,0,0.4,0,0.1,0,0,0.1,0,0.1,0,0.2,2,0
ENSG00000224484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224488,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
ENSG00000224490,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0
ENSG00000224494,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224505,2,0.8,2,1,1,0.3,0.7,0,3,2,0.4,0.3,2,2,9,1
ENSG00000224506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224509,0.6,2,0,0,0,0,1,0,0,0.7,0,0.3,1,0.1,4,0
ENSG00000224511,0,0,0.4,0.2,1,0,0,1,0.8,0.1,0.1,0,0.2,1,0.1,0.5
ENSG00000224513,0.7,3,0,0.5,1,0.5,0,0,0,0.8,0.1,2,3,0.1,0.5,2
ENSG00000224514,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ENSG00000224515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224516,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0,0,0,0
ENSG00000224517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224520,0.2,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0.2,0.4,0
ENSG00000224521,0,0.6,0,0,0,0,8,0,0,0,0,0.2,1,0,0.4,0.1
ENSG00000224523,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1,0
ENSG00000224525,1,2,0,0,0,0.1,0,0,1,0,0,2,0,0.1,0,0
ENSG00000224529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
ENSG00000224531,15,95,11,17,20,9,9,12,13,15,2,41,16,10,14,15
ENSG00000224532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000224533,0.4,0.1,0,0.1,0.1,0,0.2,0,0,0.1,0,0.1,0.2,0.3,0.1,0.4
ENSG00000224535,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,3,0
ENSG00000224536,3,0.5,4,4,3,3,1,3,4,1,0.9,1,8,8,6,3
ENSG00000224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ENSG00000224539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ENSG00000224540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
ENSG00000224541,0,0.8,0,0,0,0.3,0,0,0.1,0,0,0.2,0,0.2,0.3,0
ENSG00000224543,2,17,12,21,8,3,5,0,13,2,0.5,5,9,21,11,6
ENSG00000224545,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0,0,0,0
ENSG00000224546,1,0.1,0.1,4,5,1,0.3,0.2,1,9,0.5,2,0.9,2,2,5
ENSG00000224549,0,0,0,1,2,0,0,0,0,0,0,0,2,0.4,0,0
ENSG00000224550,0,1,0.3,0,0,1,0,0,0,0,0.2,0,0.4,0.2,0,0
ENSG00000224551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224557,0.6,0.2,0.3,0.3,1,0,0.1,0.2,0.6,0,0,0,0.2,0.4,0.1,2
ENSG00000224559,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
ENSG00000224563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000224565,0.4,0,0.3,0.2,0,0,0,0,0,0.2,1,0,0,0.5,0.4,0.6
ENSG00000224566,0,2,0.3,1,0.4,0,0.3,0,1,1,0.4,1,1,0.2,3,0
ENSG00000224568,0,0.4,0,0.1,2,0.2,0.9,0,0,0,0.2,0,0.2,0.1,4,0
ENSG00000224569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224570,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224574,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0
ENSG00000224577,0.7,0.8,0.3,1,0.8,0.3,1,0,0.1,2,0,0.2,0,0.1,2,0.4
ENSG00000224578,9,4,8,10,12,5,5,3,13,45,1,15,10,13,6,16
ENSG00000224579,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
ENSG00000224584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ENSG00000224592,2,2,0,1,1,0.1,0,0,0,0.8,0,0,2,0.3,0.9,0
ENSG00000224594,0.5,0,0.8,1,2,0.4,0.6,0,3,4,0,11,3,2,1,3
ENSG00000224595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224596,2,0.9,0.5,0.7,1,0.2,0.3,0.2,0.9,2,0.1,0.8,2,0.6,8,0.6
ENSG00000224597,33,21,10,13,17,7,9,5,16,31,3,22,15,12,18,20
ENSG00000224598,0,0.2,0,0,0,0,0.2,0,0,0,0,0.2,0.1,0.4,0.2,0
ENSG00000224599,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
ENSG00000224609,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0.2,13,0
ENSG00000224610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224611,0,0,0.2,0.8,0,0,0,0.6,4,0,0,2,5,1,0,0
ENSG00000224612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224613,0.5,3,0,0.2,0.2,0,0,0,0.1,0.3,0,0.6,0,0.1,4,0.1
ENSG00000224614,0.1,0.8,0.2,0.4,0.1,0.1,0,0,0.5,0.1,0.1,1,4,0.2,0.3,0.6
ENSG00000224616,6,9,5,6,12,6,24,6,12,18,2,4,27,5,7,4
ENSG00000224618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224621,0.5,0,3,7,2,0.1,0,0,1,0,0.7,0.5,0,5,0.3,0
ENSG00000224622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224629,0,1,0.5,0.9,3,0.2,0,0,2,0.8,0.2,1,2,2,2,0.7
ENSG00000224631,15,5,8,29,34,12,4,9,17,119,8,45,18,26,8,40
ENSG00000224635,0.4,0.5,0.5,0.2,0.7,0.1,0,0.1,0.4,1,0,0.2,0.8,0.5,0.4,0
ENSG00000224637,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,17,0
ENSG00000224638,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,6,0
ENSG00000224643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224644,0,0,0.1,0,0,0,0,2,0,0,0,0,2,0.6,0.2,0
ENSG00000224646,0,0,1,0,0,0,0,0,0,4,0,0,0,3,2,0
ENSG00000224647,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.1,0,1,0
ENSG00000224648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224649,0,0,0,0,1,0,0,5,0,0,0.1,0.2,1,0,0.2,4
ENSG00000224650,3,0,341,234,39,0.5,4,9,22,22,4,3,11,413,2,621
ENSG00000224652,0,0,0,3,0,0,2,2,1,0,0.2,6,2,0,0.3,4
ENSG00000224653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ENSG00000224655,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224658,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0.3,0
ENSG00000224659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224660,26,4,5,4,19,3,3,3,17,23,2,8,13,10,13,9
ENSG00000224661,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0.5,0,5,0
ENSG00000224666,0,2,0.6,0,2,0,0,0,2,0.5,0,0.8,2,1,1,0
ENSG00000224667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224669,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0,0,0
ENSG00000224671,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
ENSG00000224672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224675,0.2,1,0,0,0,0,0,0,0.1,0,0,0,0.2,0.1,0,0
ENSG00000224677,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0
ENSG00000224679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000224680,1,0.9,0.4,0.6,2,0.1,0.3,0,0,0.1,0.3,0.9,0.2,0.9,1,0.8
ENSG00000224682,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0.1,0
ENSG00000224683,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0.3,0
ENSG00000224685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224687,2,2,1,2,3,0.5,1,0.4,2,1,0.2,6,2,0.8,2,1
ENSG00000224688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224689,2,0.3,2,81,2,0.2,0.4,0.1,1,4,0.8,1,4,0.5,0.9,11
ENSG00000224690,0,0,0,0,0.4,0,0,0.3,0,0,0.2,0,0.2,0.2,0,0.3
ENSG00000224691,0,0,0,0.5,0.6,0.1,0,0,1,0,0,0.5,0.3,0.4,1,0
ENSG00000224699,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,1,0,0.5,0.7,0.6,6,0.4
ENSG00000224700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ENSG00000224702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,0
ENSG00000224706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224712,4,7,2,3,5,2,1,0.4,7,12,0.6,4,6,4,11,3
ENSG00000224713,2,3,0.9,4,5,3,0.6,0,4,11,0.2,2,8,3,3,3
ENSG00000224714,0,0.1,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0.3,0
ENSG00000224715,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ENSG00000224717,0.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.4,0
ENSG00000224718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224721,0,0.1,4,0.4,0,0,0,0.1,0.2,0,0,0.4,0,3,2,0
ENSG00000224722,0,0,0,0.5,0.7,0,0,0,0,0.3,0.1,0,0.4,0.2,0.3,0
ENSG00000224723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224725,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224727,0,0.3,0.1,0,0,0,0,0,0.3,0,0.1,0,0,0.2,0,0
ENSG00000224728,0.1,0.6,0,0,0.1,0,0.1,0,0,1,0,0.1,0.6,0.2,1,0.3
ENSG00000224729,0.4,0.3,0.2,0.2,0.3,0.4,0.5,0.1,0.5,4,0.2,0.3,0.6,0.1,3,0.3
ENSG00000224730,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0
ENSG00000224731,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224733,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224738,1,3,0.8,1,2,0.6,0.3,0.3,4,6,0.1,1,1,0.8,4,0.8
ENSG00000224739,0,2,7,0,17,0,0,1,0,0,2,0,0,8,0.3,0.6
ENSG00000224743,0,0.1,0,0.1,0.3,0,0,0,0.1,0.2,0,0.1,0.1,0.1,9,0.6
ENSG00000224745,2,0.3,0.8,0,1,0,0.7,0,3,2,0,1,2,2,1,0
ENSG00000224746,0,0.2,0.3,0,1,0.6,0.2,0.6,0.2,0.4,0.1,2,0.5,0.6,0.9,0
ENSG00000224747,0.2,0,0.4,0.1,2,0.2,0,1,1,2,0.1,0.1,0.4,0.8,2,0.3
ENSG00000224751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224752,0,0,0,0.8,0,0,0,0,0,0.2,0,0,0,0.1,0.4,0.1
ENSG00000224758,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,2,0
ENSG00000224761,0,0.4,0,0,0.2,0,0,0,0,0,0,0,0,0,5,0
ENSG00000224763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0
ENSG00000224764,0,0.3,0,0,0.4,0.1,0,0,0,0,0.3,0,0,0.3,5,0
ENSG00000224769,0.7,0.2,5,15,32,0.5,11,3,5,1,0.4,2,2,12,2,7
ENSG00000224771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ENSG00000224773,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0
ENSG00000224775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224786,2,5,1,1,1,0.9,3,0.2,2,0.5,0.6,0.1,2,1,46,2
ENSG00000224789,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0
ENSG00000224790,2,3,0.1,0.8,1,0.2,0.6,0.3,0.9,2,0.9,0.9,2,1,3,2
ENSG00000224791,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0
ENSG00000224792,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,82,0
ENSG00000224794,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0.2,0,0.6,0.1,0.3,4,0
ENSG00000224795,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224796,0,1,2,0,13,0.5,0.3,0.6,7,0.9,0,0.2,5,7,2,4
ENSG00000224797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224799,2,4,2,2,5,0.7,2,1,4,6,0.4,2,6,3,6,7
ENSG00000224800,2,0.3,0,0,0,0.1,0,0,0.4,0.8,0,0.5,0.5,0.3,3,0
ENSG00000224802,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
ENSG00000224805,0.5,2,1,0,0.6,0.4,7,0.3,0.4,0.8,0.3,0.2,0.7,1,0.8,0
ENSG00000224806,0,0,0,0,0,0,0,0,0.1,0,0,0,0.4,0,0.3,0
ENSG00000224807,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224809,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0
ENSG00000224810,0,0.1,0,0,0,0,0.1,0.3,0,4,0.1,0.1,0,0,0.4,0.4
ENSG00000224812,0,2,0.1,0.2,1,0.1,0.7,0,0.1,1,0.1,0,0.3,0.3,1,0.1
ENSG00000224814,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0.1,0,0.9
ENSG00000224816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224817,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0
ENSG00000224819,0,0,0,0,0,0.1,0,0,0,0.7,0,0,0,0,0.4,0
ENSG00000224821,0,0.4,0,0,0.1,0,0.1,0,0.1,0,0,0.4,0,0,0,0
ENSG00000224822,0.2,0.2,0,0.1,0.1,0,0,0.3,0.1,0.3,0,0,0,0.2,0.1,0
ENSG00000224825,2,4,0,0.2,1,2,0,0,0,0,0,0.2,1,0.1,4,0.1
ENSG00000224826,0,0.1,0,0,0,0,0,0,0,0,0,0.4,0,0.1,0.9,0
ENSG00000224829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ENSG00000224830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224831,5,7,3,14,12,3,2,3,5,7,2,7,5,13,18,16
ENSG00000224837,3,6,2,4,2,3,5,8,2,3,0.1,5,3,2,1,5
ENSG00000224839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224842,0,0,0,0,0,0.4,0.4,0,0,0.2,0.1,0,0,0,1,0
ENSG00000224843,0.2,0.7,0,0.2,0.2,0.1,0.6,0.4,0.6,1,0.1,0.2,1,0.3,2,0.4
ENSG00000224844,0,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0.1,0.5,0
ENSG00000224846,3,1,0,0,0.3,0.1,8,0.4,0.5,0.3,0,0,0,0.4,20,0
ENSG00000224848,2,4,2,4,4,1,3,0,10,3,1,5,9,2,7,4
ENSG00000224849,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000224850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224851,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000224852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0
ENSG00000224854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ENSG00000224855,1,0.4,1,0.4,0.8,0.1,0.8,0,0.6,0.7,0,1,1,2,0.9,0
ENSG00000224856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0
ENSG00000224857,1,1,0.8,0.9,0.5,0.5,0,0.8,1,0,0,0.1,4,0.5,0,1
ENSG00000224858,1,1,0.3,0.3,0.4,0.8,0.6,0.2,0,1,0.9,2,2,1,2,0
ENSG00000224861,0.8,0.2,3,1,1,1,2,2,1,1,0.4,1,0.9,2,4,0.4
ENSG00000224863,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000224865,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224870,17,21,14,12,16,7,13,10,23,18,3,22,23,12,21,19
ENSG00000224871,2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,6,0
ENSG00000224875,0,0.2,0.3,0,0.4,0,0,0.2,2,0,0,0.1,0,0.5,0,0.6
ENSG00000224876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224877,22,25,17,8,9,12,19,15,13,14,3,15,26,13,15,11
ENSG00000224879,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0
ENSG00000224880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000224881,0.3,0.6,0.4,0.5,0.4,0,0.6,0,0,0.2,0.2,0.4,0.2,1,6,0.5
ENSG00000224883,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ENSG00000224884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224885,6,1,0,0,2,0,0.2,0.3,0,0,0,0,0,0.3,0,0
ENSG00000224887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000224888,0.2,1,0.3,0.2,0.2,0,0.3,0,0.4,0.6,0,0.4,0.4,0.1,1,0.1
ENSG00000224891,0,0.5,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.1,0
ENSG00000224892,3,1,1,2,2,0.4,2,0.6,0.7,3,0.4,2,5,3,5,3
ENSG00000224893,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,0
ENSG00000224895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224897,1,1,0.1,0.2,0.8,0.2,0.5,0.1,0.1,0.7,0,0.2,0.4,0.1,4,0.9
ENSG00000224899,1,0.8,0,0,0,0,0,0,0,0.3,0,0.3,0,0.1,1,0
ENSG00000224901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224903,0.4,0,0.2,0,1,0,0.2,0.1,0.8,0.7,0.1,0.1,0.6,0.6,2,0
ENSG00000224904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224905,0.7,2,0.6,2,3,0.2,0.2,0.1,0.9,2,0.1,0.7,1,0.6,2,2
ENSG00000224906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
ENSG00000224914,6,16,6,5,8,3,7,2,12,10,2,9,10,7,16,6
ENSG00000224916,0.2,0.2,0,0,0,0,0.2,15,0.6,0.1,0,0,0,0.1,0,0
ENSG00000224918,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,15,0
ENSG00000224920,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224924,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ENSG00000224928,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224931,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ENSG00000224932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000224934,5,2,1,2,2,2,2,0.1,2,8,0.4,3,8,3,6,1
ENSG00000224935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000224936,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0
ENSG00000224939,0.2,0.3,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0
ENSG00000224940,2,2,0.2,1,0.7,0.5,0,0,0.4,1,0,0.1,0.8,0.1,0.4,0.4
ENSG00000224943,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0
ENSG00000224944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
ENSG00000224945,39,7,0.9,1,2,0.3,2,0.4,24,1,1,0.7,2,2,0.7,3
ENSG00000224946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000224950,1,0,0.9,0.8,2,0.3,6,1,1,0.3,0.4,0.8,0.6,2,2,1
ENSG00000224955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000224956,9,7,7,8,14,1,7,2,14,8,3,11,25,2,92,9
ENSG00000224957,0.3,0.7,0.2,1,2,0.3,0.9,0,1,0.3,0.1,0.1,1,0.4,0.6,0.7
